ID,Name,gds,description,sample_id,type
,,GDS1772,,GSM95559,
,,GDS1772,,GSM95560,
,,GDS1772,,GSM95561,
,,GDS1772,,GSM95574,
,,GDS1772,,GSM95575,
6717.0,GDS1772_10,GDS1772,p53 minus,GSM95577,genotype/variation
,,GDS1772,,GSM95578,
,,GDS1772,,GSM95581,
,,GDS1772,,GSM95582,
,,GDS1772,,GSM95583,
6718.0,GDS1772_11,GDS1772,p53 plus,GSM95579,genotype/variation
,,GDS1772,,GSM95580,
,,GDS1772,,GSM95584,
,,GDS1772,,GSM95585,
,,GDS1772,,GSM95586,
6719.0,GDS1772_12,GDS1772,0 h,GSM95386,time
,,GDS1772,,GSM95397,
,,GDS1772,,GSM95549,
,,GDS1772,,GSM95551,
,,GDS1772,,GSM95577,
,,GDS1772,,GSM95579,
,,GDS1772,,GSM95581,
,,GDS1772,,GSM95584,
6720.0,GDS1772_13,GDS1772,1 h,GSM95554,time
,,GDS1772,,GSM95558,
6721.0,GDS1772_14,GDS1772,2 h,GSM95555,time
,,GDS1772,,GSM95559,
6722.0,GDS1772_15,GDS1772,4 h,GSM95556,time
,,GDS1772,,GSM95560,
6723.0,GDS1772_16,GDS1772,6 h,GSM95557,time
,,GDS1772,,GSM95561,
6724.0,GDS1772_17,GDS1772,12 h,GSM95582,time
,,GDS1772,,GSM95585,
6725.0,GDS1772_18,GDS1772,18 h,GSM95396,time
,,GDS1772,,GSM95398,
,,GDS1772,,GSM95550,
,,GDS1772,,GSM95552,
,,GDS1772,,GSM95572,
,,GDS1772,,GSM95574,
,,GDS1772,,GSM95573,
,,GDS1772,,GSM95575,
6726.0,GDS1772_19,GDS1772,24 h,GSM95578,time
,,GDS1772,,GSM95580,
,,GDS1772,,GSM95583,
,,GDS1772,,GSM95586,
6727.0,GDS1773_1,GDS1773,mock,GSM95395,agent
,,GDS1773,,GSM95404,
,,GDS1773,,GSM95406,
,,GDS1773,,GSM95408,
6728.0,GDS1773_2,GDS1773,B-DNA,GSM95403,agent
,,GDS1773,,GSM95405,
,,GDS1773,,GSM95407,
,,GDS1773,,GSM95409,
6729.0,GDS1773_3,GDS1773,wild type,GSM95395,genotype/variation
,,GDS1773,,GSM95403,
6730.0,GDS1773_4,GDS1773,Tbk1 -/-,GSM95404,genotype/variation
,,GDS1773,,GSM95405,
6731.0,GDS1773_5,GDS1773,Ikbke -/-,GSM95406,genotype/variation
,,GDS1773,,GSM95407,
6732.0,GDS1773_6,GDS1773,"Tbk1 -/-, Ikbke -/-",GSM95408,genotype/variation
,,GDS1773,,GSM95409,
6733.0,GDS1774_1,GDS1774,patient 2,GSM90667,individual
,,GDS1774,,GSM90863,
6734.0,GDS1774_2,GDS1774,patient 3,GSM90860,individual
,,GDS1774,,GSM90864,
6735.0,GDS1774_3,GDS1774,patient 4,GSM90861,individual
,,GDS1774,,GSM90865,
6736.0,GDS1774_4,GDS1774,patient 5,GSM90862,individual
,,GDS1774,,GSM90866,
6737.0,GDS1774_5,GDS1774,control,GSM90667,agent
,,GDS1774,,GSM90860,
,,GDS1774,,GSM90861,
,,GDS1774,,GSM90862,
6738.0,GDS1774_6,GDS1774,Agaricus extract,GSM90863,agent
,,GDS1774,,GSM90864,
,,GDS1774,,GSM90865,
,,GDS1774,,GSM90866,
6739.0,GDS1776_1,GDS1776,wild type,GSM90298,strain
,,GDS1776,,GSM90299,
6740.0,GDS1776_2,GDS1776,LEC2 transgenic,GSM90292,strain
,,GDS1776,,GSM90293,
,,GDS1776,,GSM90294,
,,GDS1776,,GSM90295,
,,GDS1776,,GSM90296,
,,GDS1776,,GSM90297,
6741.0,GDS1776_3,GDS1776,0 h,GSM90292,time
,,GDS1776,,GSM90293,
6742.0,GDS1776_4,GDS1776,1 h,GSM90294,time
,,GDS1776,,GSM90295,
6743.0,GDS1776_5,GDS1776,4 h,GSM90296,time
,,GDS1776,,GSM90297,
,,GDS1776,,GSM90298,
,,GDS1776,,GSM90299,
6744.0,GDS1777_1,GDS1777,adenoma,GSM88316,disease state
,,GDS1777,,GSM88317,
,,GDS1777,,GSM88318,
,,GDS1777,,GSM88319,
6745.0,GDS1777_2,GDS1777,carcinoma,GSM88320,disease state
,,GDS1777,,GSM88321,
,,GDS1777,,GSM88322,
,,GDS1777,,GSM88323,
6746.0,GDS1778_1,GDS1778,control,GSM73331,disease state
,,GDS1778,,GSM73332,
,,GDS1778,,GSM73333,
,,GDS1778,,GSM73334,
6747.0,GDS1778_2,GDS1778,dystrophic,GSM73335,disease state
,,GDS1778,,GSM73336,
,,GDS1778,,GSM73337,
,,GDS1778,,GSM73338,
6748.0,GDS1779_1,GDS1779,HeLa,GSM67046,cell type
,,GDS1779,,GSM67047,
,,GDS1779,,GSM67048,
,,GDS1779,,GSM67049,
,,GDS1779,,GSM67050,
,,GDS1779,,GSM67051,
6749.0,GDS1779_2,GDS1779,astrocyte,GSM66929,cell type
,,GDS1779,,GSM66930,
,,GDS1779,,GSM66931,
,,GDS1779,,GSM66932,
,,GDS1779,,GSM66933,
,,GDS1779,,GSM66934,
6750.0,GDS1779_3,GDS1779,normoxia,GSM66932,stress
,,GDS1779,,GSM66933,
,,GDS1779,,GSM66934,
,,GDS1779,,GSM67049,
,,GDS1779,,GSM67050,
,,GDS1779,,GSM67051,
6751.0,GDS1779_4,GDS1779,hypoxia,GSM66929,stress
,,GDS1779,,GSM66930,
,,GDS1779,,GSM66931,
,,GDS1779,,GSM67046,
,,GDS1779,,GSM67047,
,,GDS1779,,GSM67048,
6752.0,GDS1780_1,GDS1780,primary tumor,GSM47872,disease state
,,GDS1780,,GSM47873,
,,GDS1780,,GSM47874,
6753.0,GDS1780_2,GDS1780,lymph node metastasis,GSM47875,disease state
,,GDS1780,,GSM47876,
,,GDS1780,,GSM47877,
6754.0,GDS1783_1,GDS1783,control,GSM63074,agent
,,GDS1783,,GSM63077,
,,GDS1783,,GSM63078,
6755.0,GDS1783_2,GDS1783,thapsigargin,GSM63080,agent
,,GDS1783,,GSM63081,
,,GDS1783,,GSM63082,
6756.0,GDS1783_3,GDS1783,high potassium,GSM63083,agent
,,GDS1783,,GSM63084,
,,GDS1783,,GSM63086,
6757.0,GDS1784_1,GDS1784,wild type,GSM60203,genotype/variation
,,GDS1784,,GSM60204,
,,GDS1784,,GSM60205,
,,GDS1784,,GSM60206,
,,GDS1784,,GSM60207,
,,GDS1784,,GSM60208,
,,GDS1784,,GSM60209,
,,GDS1784,,GSM60210,
,,GDS1784,,GSM60211,
,,GDS1784,,GSM60212,
,,GDS1784,,GSM60223,
,,GDS1784,,GSM60224,
,,GDS1784,,GSM60225,
,,GDS1784,,GSM60226,
,,GDS1784,,GSM60227,
,,GDS1784,,GSM60228,
,,GDS1784,,GSM60229,
,,GDS1784,,GSM60230,
6758.0,GDS1784_2,GDS1784,PKB alpha null,GSM60213,genotype/variation
,,GDS1784,,GSM60214,
,,GDS1784,,GSM60215,
,,GDS1784,,GSM60216,
,,GDS1784,,GSM60217,
,,GDS1784,,GSM60218,
,,GDS1784,,GSM60219,
,,GDS1784,,GSM60220,
,,GDS1784,,GSM60221,
,,GDS1784,,GSM60222,
,,GDS1784,,GSM60231,
,,GDS1784,,GSM60232,
,,GDS1784,,GSM60233,
,,GDS1784,,GSM60234,
,,GDS1784,,GSM60235,
,,GDS1784,,GSM60236,
,,GDS1784,,GSM60237,
,,GDS1784,,GSM60238,
6759.0,GDS1784_3,GDS1784,0 h,GSM60203,time
,,GDS1784,,GSM60204,
,,GDS1784,,GSM60213,
,,GDS1784,,GSM60214,
,,GDS1784,,GSM60223,
,,GDS1784,,GSM60224,
,,GDS1784,,GSM60231,
,,GDS1784,,GSM60232,
6760.0,GDS1784_4,GDS1784,2 h,GSM60205,time
,,GDS1784,,GSM60206,
,,GDS1784,,GSM60215,
,,GDS1784,,GSM60216,
6761.0,GDS1784_5,GDS1784,6 h,GSM60207,time
,,GDS1784,,GSM60208,
,,GDS1784,,GSM60217,
,,GDS1784,,GSM60218,
,,GDS1784,,GSM60225,
,,GDS1784,,GSM60226,
,,GDS1784,,GSM60233,
,,GDS1784,,GSM60234,
6762.0,GDS1784_6,GDS1784,24 h,GSM60209,time
,,GDS1784,,GSM60210,
,,GDS1784,,GSM60219,
,,GDS1784,,GSM60220,
,,GDS1784,,GSM60227,
,,GDS1784,,GSM60228,
,,GDS1784,,GSM60235,
,,GDS1784,,GSM60236,
6763.0,GDS1784_7,GDS1784,48 h,GSM60211,time
,,GDS1784,,GSM60212,
,,GDS1784,,GSM60221,
,,GDS1784,,GSM60222,
,,GDS1784,,GSM60229,
,,GDS1784,,GSM60230,
,,GDS1784,,GSM60237,
,,GDS1784,,GSM60238,
6764.0,GDS1785_1,GDS1785,wild type,GSM70995,genotype/variation
,,GDS1785,,GSM70996,
,,GDS1785,,GSM70997,
,,GDS1785,,GSM70998,
,,GDS1785,,GSM70999,
,,GDS1785,,GSM71000,
,,GDS1785,,GSM71001,
,,GDS1785,,GSM71002,
,,GDS1785,,GSM71003,
,,GDS1785,,GSM71004,
,,GDS1785,,GSM71005,
,,GDS1785,,GSM71017,
6765.0,GDS1785_2,GDS1785,pen3,GSM71006,genotype/variation
,,GDS1785,,GSM71007,
,,GDS1785,,GSM71008,
,,GDS1785,,GSM71009,
,,GDS1785,,GSM71010,
,,GDS1785,,GSM71011,
,,GDS1785,,GSM71012,
,,GDS1785,,GSM71013,
,,GDS1785,,GSM71014,
,,GDS1785,,GSM71015,
,,GDS1785,,GSM71016,
,,GDS1785,,GSM71018,
6766.0,GDS1785_3,GDS1785,uninfected,GSM71002,infection
,,GDS1785,,GSM71003,
,,GDS1785,,GSM71004,
,,GDS1785,,GSM71005,
,,GDS1785,,GSM71013,
,,GDS1785,,GSM71014,
,,GDS1785,,GSM71015,
,,GDS1785,,GSM71016,
6767.0,GDS1785_4,GDS1785,host fungal pathogen,GSM70998,infection
,,GDS1785,,GSM70999,
,,GDS1785,,GSM71000,
,,GDS1785,,GSM71001,
,,GDS1785,,GSM71010,
,,GDS1785,,GSM71011,
,,GDS1785,,GSM71012,
,,GDS1785,,GSM71018,
6768.0,GDS1785_5,GDS1785,nonhost fungal pathogen,GSM70995,infection
,,GDS1785,,GSM70996,
,,GDS1785,,GSM70997,
,,GDS1785,,GSM71006,
,,GDS1785,,GSM71007,
,,GDS1785,,GSM71008,
,,GDS1785,,GSM71009,
,,GDS1785,,GSM71017,
6769.0,GDS1786_1,GDS1786,wildtype,GSM40308,strain
,,GDS1786,,GSM40309,
,,GDS1786,,GSM40310,
,,GDS1786,,GSM40311,
6770.0,GDS1786_2,GDS1786,KP3293 tom-1(nu468) mutant,GSM40306,strain
,,GDS1786,,GSM40307,
6771.0,GDS1786_3,GDS1786,KP3365 unc-43(n1186) mutant,GSM40312,strain
,,GDS1786,,GSM40313,
,,GDS1786,,GSM40314,
6772.0,GDS1788_1,GDS1788,0 h,GSM92297,time
,,GDS1788,,GSM92525,
6773.0,GDS1788_2,GDS1788,1 h,GSM92459,time
,,GDS1788,,GSM92526,
6774.0,GDS1788_3,GDS1788,12 h,GSM92524,time
,,GDS1788,,GSM92527,
6775.0,GDS1788_4,GDS1788,Src R388A Y527F,GSM92297,cell line
,,GDS1788,,GSM92459,
,,GDS1788,,GSM92524,
6776.0,GDS1788_5,GDS1788,Src D386N Y527F,GSM92525,cell line
,,GDS1788,,GSM92526,
,,GDS1788,,GSM92527,
6777.0,GDS1791_1,GDS1791,Stratagene Universal Reference RNA,GSM19380,other
,,GDS1791,,GSM19381,
6778.0,GDS1791_2,GDS1791,Wilms' tumor RNA,GSM19378,other
,,GDS1791,,GSM19379,
6779.0,GDS1792_1,GDS1792,adenoma,GSM20672,disease state
,,GDS1792,,GSM20673,
6780.0,GDS1792_2,GDS1792,carcinoma,GSM20674,disease state
,,GDS1792,,GSM20675,
6781.0,GDS1793_1,GDS1793,wild-type,GSM53317,genotype/variation
,,GDS1793,,GSM53318,
,,GDS1793,,GSM53319,
,,GDS1793,,GSM53320,
6782.0,GDS1793_2,GDS1793,HIPK2 dominant-negative,GSM53321,genotype/variation
,,GDS1793,,GSM53322,
,,GDS1793,,GSM53323,
,,GDS1793,,GSM53324,
6783.0,GDS1794_1,GDS1794,cortex,GSM53311,tissue
,,GDS1794,,GSM53312,
,,GDS1794,,GSM53313,
,,GDS1794,,GSM53314,
,,GDS1794,,GSM53315,
,,GDS1794,,GSM53316,
6784.0,GDS1794_2,GDS1794,amygdala,GSM53299,tissue
,,GDS1794,,GSM53300,
,,GDS1794,,GSM53301,
,,GDS1794,,GSM53305,
,,GDS1794,,GSM53306,
,,GDS1794,,GSM53307,
6785.0,GDS1794_3,GDS1794,hippocampus,GSM53302,tissue
,,GDS1794,,GSM53303,
,,GDS1794,,GSM53304,
,,GDS1794,,GSM53308,
,,GDS1794,,GSM53309,
,,GDS1794,,GSM53310,
6786.0,GDS1794_4,GDS1794,control,GSM53305,stress
,,GDS1794,,GSM53306,
,,GDS1794,,GSM53307,
,,GDS1794,,GSM53308,
,,GDS1794,,GSM53309,
,,GDS1794,,GSM53310,
,,GDS1794,,GSM53314,
,,GDS1794,,GSM53315,
,,GDS1794,,GSM53316,
6787.0,GDS1794_5,GDS1794,chronic stress,GSM53299,stress
,,GDS1794,,GSM53300,
,,GDS1794,,GSM53301,
,,GDS1794,,GSM53302,
,,GDS1794,,GSM53303,
,,GDS1794,,GSM53304,
,,GDS1794,,GSM53311,
,,GDS1794,,GSM53312,
,,GDS1794,,GSM53313,
6788.0,GDS1795_1,GDS1795,contralateral to injury,GSM53252,other
,,GDS1795,,GSM53260,
,,GDS1795,,GSM53261,
,,GDS1795,,GSM53262,
,,GDS1795,,GSM53263,
,,GDS1795,,GSM53264,
,,GDS1795,,GSM53265,
,,GDS1795,,GSM53266,
,,GDS1795,,GSM53267,
,,GDS1795,,GSM53274,
,,GDS1795,,GSM53276,
,,GDS1795,,GSM53277,
,,GDS1795,,GSM53278,
,,GDS1795,,GSM53279,
,,GDS1795,,GSM53280,
,,GDS1795,,GSM53281,
,,GDS1795,,GSM53282,
,,GDS1795,,GSM53283,
,,GDS1795,,GSM53292,
,,GDS1795,,GSM53293,
,,GDS1795,,GSM53294,
,,GDS1795,,GSM53295,
,,GDS1795,,GSM53296,
,,GDS1795,,GSM53297,
,,GDS1795,,GSM53298,
6789.0,GDS1795_2,GDS1795,ipsilateral to injury,GSM53253,other
,,GDS1795,,GSM53254,
,,GDS1795,,GSM53255,
,,GDS1795,,GSM53256,
,,GDS1795,,GSM53257,
,,GDS1795,,GSM53258,
,,GDS1795,,GSM53259,
,,GDS1795,,GSM53268,
,,GDS1795,,GSM53269,
,,GDS1795,,GSM53270,
,,GDS1795,,GSM53271,
,,GDS1795,,GSM53272,
,,GDS1795,,GSM53273,
,,GDS1795,,GSM53275,
,,GDS1795,,GSM53284,
,,GDS1795,,GSM53285,
,,GDS1795,,GSM53286,
,,GDS1795,,GSM53287,
,,GDS1795,,GSM53288,
,,GDS1795,,GSM53289,
,,GDS1795,,GSM53290,
,,GDS1795,,GSM53291,
6790.0,GDS1795_3,GDS1795,cortex,GSM53252,tissue
,,GDS1795,,GSM53253,
,,GDS1795,,GSM53254,
,,GDS1795,,GSM53255,
,,GDS1795,,GSM53256,
,,GDS1795,,GSM53257,
,,GDS1795,,GSM53258,
,,GDS1795,,GSM53259,
,,GDS1795,,GSM53260,
,,GDS1795,,GSM53261,
,,GDS1795,,GSM53262,
,,GDS1795,,GSM53263,
,,GDS1795,,GSM53264,
,,GDS1795,,GSM53265,
,,GDS1795,,GSM53266,
,,GDS1795,,GSM53267,
,,GDS1795,,GSM53284,
,,GDS1795,,GSM53285,
,,GDS1795,,GSM53286,
,,GDS1795,,GSM53287,
,,GDS1795,,GSM53288,
,,GDS1795,,GSM53289,
,,GDS1795,,GSM53290,
,,GDS1795,,GSM53291,
,,GDS1795,,GSM53292,
,,GDS1795,,GSM53293,
,,GDS1795,,GSM53294,
,,GDS1795,,GSM53295,
,,GDS1795,,GSM53296,
,,GDS1795,,GSM53297,
,,GDS1795,,GSM53298,
6791.0,GDS1795_4,GDS1795,hippocampus,GSM53268,tissue
,,GDS1795,,GSM53269,
,,GDS1795,,GSM53270,
,,GDS1795,,GSM53271,
,,GDS1795,,GSM53272,
,,GDS1795,,GSM53273,
,,GDS1795,,GSM53274,
,,GDS1795,,GSM53275,
,,GDS1795,,GSM53276,
,,GDS1795,,GSM53277,
,,GDS1795,,GSM53278,
,,GDS1795,,GSM53279,
,,GDS1795,,GSM53280,
,,GDS1795,,GSM53281,
,,GDS1795,,GSM53282,
,,GDS1795,,GSM53283,
6792.0,GDS1795_5,GDS1795,control,GSM53253,agent
,,GDS1795,,GSM53260,
,,GDS1795,,GSM53261,
,,GDS1795,,GSM53268,
,,GDS1795,,GSM53269,
,,GDS1795,,GSM53276,
,,GDS1795,,GSM53277,
,,GDS1795,,GSM53284,
,,GDS1795,,GSM53285,
,,GDS1795,,GSM53252,
,,GDS1795,,GSM53292,
6793.0,GDS1795_6,GDS1795,sham,GSM53254,agent
,,GDS1795,,GSM53255,
,,GDS1795,,GSM53262,
,,GDS1795,,GSM53263,
,,GDS1795,,GSM53270,
,,GDS1795,,GSM53271,
,,GDS1795,,GSM53278,
,,GDS1795,,GSM53279,
,,GDS1795,,GSM53286,
,,GDS1795,,GSM53287,
,,GDS1795,,GSM53293,
,,GDS1795,,GSM53294,
6794.0,GDS1795_7,GDS1795,mild injury,GSM53256,agent
,,GDS1795,,GSM53257,
,,GDS1795,,GSM53264,
,,GDS1795,,GSM53265,
,,GDS1795,,GSM53272,
,,GDS1795,,GSM53273,
,,GDS1795,,GSM53280,
,,GDS1795,,GSM53281,
,,GDS1795,,GSM53288,
,,GDS1795,,GSM53289,
,,GDS1795,,GSM53295,
,,GDS1795,,GSM53296,
6795.0,GDS1795_8,GDS1795,severe injury,GSM53258,agent
,,GDS1795,,GSM53259,
,,GDS1795,,GSM53266,
,,GDS1795,,GSM53267,
,,GDS1795,,GSM53274,
,,GDS1795,,GSM53275,
,,GDS1795,,GSM53282,
,,GDS1795,,GSM53283,
,,GDS1795,,GSM53290,
,,GDS1795,,GSM53291,
,,GDS1795,,GSM53297,
,,GDS1795,,GSM53298,
6796.0,GDS1795_9,GDS1795,4 hours,GSM53253,time
,,GDS1795,,GSM53254,
,,GDS1795,,GSM53255,
,,GDS1795,,GSM53256,
,,GDS1795,,GSM53257,
,,GDS1795,,GSM53258,
,,GDS1795,,GSM53259,
,,GDS1795,,GSM53260,
,,GDS1795,,GSM53261,
,,GDS1795,,GSM53262,
,,GDS1795,,GSM53263,
,,GDS1795,,GSM53264,
,,GDS1795,,GSM53265,
,,GDS1795,,GSM53266,
,,GDS1795,,GSM53267,
,,GDS1795,,GSM53268,
,,GDS1795,,GSM53269,
,,GDS1795,,GSM53270,
,,GDS1795,,GSM53271,
,,GDS1795,,GSM53272,
,,GDS1795,,GSM53273,
,,GDS1795,,GSM53274,
,,GDS1795,,GSM53275,
,,GDS1795,,GSM53276,
,,GDS1795,,GSM53277,
,,GDS1795,,GSM53278,
,,GDS1795,,GSM53279,
,,GDS1795,,GSM53280,
,,GDS1795,,GSM53281,
,,GDS1795,,GSM53282,
,,GDS1795,,GSM53283,
6797.0,GDS1795_10,GDS1795,24 hours,GSM53252,time
,,GDS1795,,GSM53284,
,,GDS1795,,GSM53285,
,,GDS1795,,GSM53286,
,,GDS1795,,GSM53287,
,,GDS1795,,GSM53288,
,,GDS1795,,GSM53289,
,,GDS1795,,GSM53290,
,,GDS1795,,GSM53291,
,,GDS1795,,GSM53292,
,,GDS1795,,GSM53293,
,,GDS1795,,GSM53294,
,,GDS1795,,GSM53295,
,,GDS1795,,GSM53296,
,,GDS1795,,GSM53297,
,,GDS1795,,GSM53298,
6798.0,GDS1796_1,GDS1796,control,GSM51670,agent
6799.0,GDS1796_2,GDS1796,IL-1beta,GSM51671,agent
6800.0,GDS1796_3,GDS1796,"IL-1beta, indomethacin",GSM51672,agent
6801.0,GDS1796_4,GDS1796,"IL-1beta, indomethacin, iloprost",GSM51673,agent
6802.0,GDS1797_1,GDS1797,control,GSM85187,agent
,,GDS1797,,GSM85188,
,,GDS1797,,GSM85189,
,,GDS1797,,GSM85193,
,,GDS1797,,GSM85194,
,,GDS1797,,GSM85195,
,,GDS1797,,GSM85199,
,,GDS1797,,GSM85200,
,,GDS1797,,GSM85201,
6803.0,GDS1797_2,GDS1797,TCDD,GSM85190,agent
,,GDS1797,,GSM85191,
,,GDS1797,,GSM85192,
,,GDS1797,,GSM85196,
,,GDS1797,,GSM85197,
,,GDS1797,,GSM85198,
,,GDS1797,,GSM85202,
,,GDS1797,,GSM85203,
,,GDS1797,,GSM85204,
6804.0,GDS1797_3,GDS1797,1 d,GSM85187,time
,,GDS1797,,GSM85188,
,,GDS1797,,GSM85189,
,,GDS1797,,GSM85190,
,,GDS1797,,GSM85191,
,,GDS1797,,GSM85192,
6805.0,GDS1797_4,GDS1797,3 d,GSM85193,time
,,GDS1797,,GSM85194,
,,GDS1797,,GSM85195,
,,GDS1797,,GSM85196,
,,GDS1797,,GSM85197,
,,GDS1797,,GSM85198,
6806.0,GDS1797_5,GDS1797,5 d,GSM85199,time
,,GDS1797,,GSM85200,
,,GDS1797,,GSM85201,
,,GDS1797,,GSM85202,
,,GDS1797,,GSM85203,
,,GDS1797,,GSM85204,
6807.0,GDS1798_1,GDS1798,Ubi1 CBF3 transgenic,GSM40315,genotype/variation
,,GDS1798,,GSM40316,
,,GDS1798,,GSM40317,
,,GDS1798,,GSM40321,
,,GDS1798,,GSM40322,
,,GDS1798,,GSM40323,
6808.0,GDS1798_2,GDS1798,Ubi1 ABF3 transgenic,GSM40318,genotype/variation
,,GDS1798,,GSM40319,
,,GDS1798,,GSM40320,
,,GDS1798,,GSM40324,
,,GDS1798,,GSM40325,
,,GDS1798,,GSM40326,
6809.0,GDS1798_3,GDS1798,control,GSM40315,stress
,,GDS1798,,GSM40316,
,,GDS1798,,GSM40317,
,,GDS1798,,GSM40318,
,,GDS1798,,GSM40319,
,,GDS1798,,GSM40320,
6810.0,GDS1798_4,GDS1798,drought,GSM40321,stress
,,GDS1798,,GSM40322,
,,GDS1798,,GSM40323,
,,GDS1798,,GSM40324,
,,GDS1798,,GSM40325,
,,GDS1798,,GSM40326,
6811.0,GDS1799_1,GDS1799,control,GSM100447,agent
,,GDS1799,,GSM100448,
6812.0,GDS1799_2,GDS1799,KCl,GSM100449,agent
,,GDS1799,,GSM100450,
6813.0,GDS1800_1,GDS1800,control,GSM100439,agent
,,GDS1800,,GSM100440,
,,GDS1800,,GSM100443,
,,GDS1800,,GSM100444,
6814.0,GDS1800_2,GDS1800,arsenate,GSM100441,agent
,,GDS1800,,GSM100442,
,,GDS1800,,GSM100445,
,,GDS1800,,GSM100446,
6815.0,GDS1800_3,GDS1800,Azucena,GSM100439,strain
,,GDS1800,,GSM100440,
,,GDS1800,,GSM100441,
,,GDS1800,,GSM100442,
6816.0,GDS1800_4,GDS1800,Bala,GSM100443,strain
,,GDS1800,,GSM100444,
,,GDS1800,,GSM100445,
,,GDS1800,,GSM100446,
6817.0,GDS1801_1,GDS1801,control,GSM99621,cell line
,,GDS1801,,GSM99622,
,,GDS1801,,GSM99623,
6818.0,GDS1801_2,GDS1801,HRAS transformed,GSM99624,cell line
,,GDS1801,,GSM99625,
,,GDS1801,,GSM99626,
6819.0,GDS1801_3,GDS1801,control,GSM99621,agent
,,GDS1801,,GSM99624,
6820.0,GDS1801_4,GDS1801,5-aza-2-deoxycytidine,GSM99622,agent
,,GDS1801,,GSM99623,
,,GDS1801,,GSM99625,
,,GDS1801,,GSM99626,
6821.0,GDS1802_1,GDS1802,0 h,GSM99411,time
,,GDS1802,,GSM99416,
6822.0,GDS1802_2,GDS1802,6 h,GSM99413,time
,,GDS1802,,GSM99417,
6823.0,GDS1802_3,GDS1802,12 h,GSM99414,time
,,GDS1802,,GSM99418,
6824.0,GDS1802_4,GDS1802,24 h,GSM99415,time
,,GDS1802,,GSM99419,
6825.0,GDS1803_1,GDS1803,2 - 3 mo,GSM98881,age
,,GDS1803,,GSM98882,
,,GDS1803,,GSM98883,
6826.0,GDS1803_2,GDS1803,22 - 23 mo,GSM98876,age
,,GDS1803,,GSM98877,
,,GDS1803,,GSM98878,
,,GDS1803,,GSM98879,
,,GDS1803,,GSM98880,
6827.0,GDS1804_1,GDS1804,0 m,GSM98717,time
,,GDS1804,,GSM98722,
,,GDS1804,,GSM98727,
6828.0,GDS1804_2,GDS1804,2.5 m,GSM98718,time
,,GDS1804,,GSM98723,
,,GDS1804,,GSM98728,
6829.0,GDS1804_3,GDS1804,5 m,GSM98719,time
,,GDS1804,,GSM98724,
,,GDS1804,,GSM98729,
6830.0,GDS1804_4,GDS1804,10 m,GSM98720,time
,,GDS1804,,GSM98725,
,,GDS1804,,GSM98730,
,,GDS1804,,GSM98732,
6831.0,GDS1804_5,GDS1804,20 m,GSM98721,time
,,GDS1804,,GSM98726,
,,GDS1804,,GSM98731,
6832.0,GDS1804_6,GDS1804,control,GSM98717,agent
,,GDS1804,,GSM98722,
,,GDS1804,,GSM98727,
6833.0,GDS1804_7,GDS1804,IPTG,GSM98718,agent
,,GDS1804,,GSM98719,
,,GDS1804,,GSM98720,
,,GDS1804,,GSM98721,
,,GDS1804,,GSM98723,
,,GDS1804,,GSM98724,
,,GDS1804,,GSM98725,
,,GDS1804,,GSM98726,
,,GDS1804,,GSM98728,
,,GDS1804,,GSM98729,
,,GDS1804,,GSM98730,
,,GDS1804,,GSM98731,
,,GDS1804,,GSM98732,
6834.0,GDS1805_1,GDS1805,liver,GSM96229,tissue
,,GDS1805,,GSM96230,
,,GDS1805,,GSM96231,
6835.0,GDS1805_2,GDS1805,mammary gland,GSM96200,tissue
,,GDS1805,,GSM96201,
,,GDS1805,,GSM96202,
,,GDS1805,,GSM96203,
,,GDS1805,,GSM96204,
,,GDS1805,,GSM96205,
,,GDS1805,,GSM96206,
,,GDS1805,,GSM96207,
,,GDS1805,,GSM96208,
,,GDS1805,,GSM96209,
,,GDS1805,,GSM96210,
,,GDS1805,,GSM96211,
,,GDS1805,,GSM96212,
,,GDS1805,,GSM96213,
,,GDS1805,,GSM96214,
,,GDS1805,,GSM96215,
,,GDS1805,,GSM96216,
,,GDS1805,,GSM96217,
,,GDS1805,,GSM96218,
,,GDS1805,,GSM96219,
,,GDS1805,,GSM96220,
,,GDS1805,,GSM96221,
,,GDS1805,,GSM96222,
,,GDS1805,,GSM96223,
,,GDS1805,,GSM96224,
,,GDS1805,,GSM96225,
,,GDS1805,,GSM96226,
,,GDS1805,,GSM96227,
,,GDS1805,,GSM96228,
6836.0,GDS1805_3,GDS1805,pregnancy day 12,GSM96217,development stage
,,GDS1805,,GSM96218,
,,GDS1805,,GSM96219,
,,GDS1805,,GSM96220,
6837.0,GDS1805_4,GDS1805,preganancy day 17,GSM96225,development stage
,,GDS1805,,GSM96226,
,,GDS1805,,GSM96227,
,,GDS1805,,GSM96228,
6838.0,GDS1805_5,GDS1805,lactation day 1,GSM96221,development stage
,,GDS1805,,GSM96222,
,,GDS1805,,GSM96223,
,,GDS1805,,GSM96224,
6839.0,GDS1805_6,GDS1805,lactation day 2,GSM96209,development stage
,,GDS1805,,GSM96210,
,,GDS1805,,GSM96211,
,,GDS1805,,GSM96212,
6840.0,GDS1805_7,GDS1805,lactation day 9,GSM96213,development stage
,,GDS1805,,GSM96214,
,,GDS1805,,GSM96215,
,,GDS1805,,GSM96216,
6841.0,GDS1805_8,GDS1805,lactation day 10,GSM96200,development stage
,,GDS1805,,GSM96201,
,,GDS1805,,GSM96202,
,,GDS1805,,GSM96203,
,,GDS1805,,GSM96204,
